,text,label
2285,please tell me the speechiness distribution .,bar
2286,can you compute the speechiness distribution .,bar
2287,can you tell me the speechiness distribution ?,bar
2288,reconfigure the speechiness distribution .,bar
2289,calculate how likely a particular audio file is speech and how it is spaced .,bar
2290,find authors that are exceptionally prolific .,bar
2291,locate highly prolific authors .,bar
2292,seek authors that are exceptionally prolific .,bar
2293,i 'd like to see authors that are exceptionally prolific .,bar
2294,search for exceptionally prolific authors,bar
2295,which authors have written the most ?,bar
2296,can you find authors that are exceptionally prolific .,bar
2297,search for authors that have written much more than other authors .,bar
2298,locate authors who are exceptionally prolific .,bar
2299,identify authors that have written a great many works .,bar
2300,retrieve a list of exceptionally prolific authors,bar
2301,get authors that are extraordinarily productive,bar
2302,locate writers that are considerably active authors .,bar
2303,acquire authors that particularly prolific .,bar
2304,name some highly productive authors .,bar
2305,what are some songs that are similarly loud and energetic ?,bar
2306,what are some songs that have a similar amount of loudness and energy ?,bar
2307,which songs are also loud and energetic in a similar way ?,bar
2308,what are some other songs that have similar energy and volume levels ?,bar
2309,which songs have a similarity in being loud and energetic ?,bar
2310,i need to see songs that are similar in terms of energy and loud volume .,bar
2311,name some songs which are similarly loud and energetic ?,bar
2312,name some songs with similar volume and energy .,bar
2313,discover some songs that are similarly loud and energetic .,bar
2314,what are some loud and energetic songs that sound similar ?,bar
2315,please list similarly loud and energetic songs .,bar
2316,give me songs that are similarly loud and energetic .,bar
2317,can you show me songs that are similar in loudness and energy,bar
2318,tell me the songs that have the same high volume and get you going !,bar
2319,do you know some songs that are similarly loud and energetic ?,bar
2320,can i predict the price of the book based on when it was published ?,bar
2321,will i know how much a book costs if i know when it was published ?,bar
2322,is it possible to accurately figure out a book 's cost from its publication date ?,bar
2323,is it possible to predict the price of the book based on when it was published ?,bar
2324,based on when a book was published are you able to predict the price ?,bar
2325,"is there a way to make a prediction on what the book costs , by looking at the date of publication ?",bar
2326,can the price of the book be predicted based on when it was published,bar
2327,can a publication date help me estimate the cost of a book ?,bar
2328,can i guess how much a book costs from the year it was published ?,bar
2329,"using the date it was published , can the price of a books be predicted ?",bar
2330,am i able to determine the cost of the book from the date it was published ?,bar
2331,is it possible to predict the cost of a piece of literature using the date of publication as the only applicable variable ?,bar
2332,"if i know when this book was published , do you think i can correctly predict it 's price ?",bar
2333,"based on the published date , would i predict the cost of a book ?",bar
2334,can i forsee the price of the book constructed on when it was published ?,bar
2335,can you predict the price of the book that was published,bar
2336,tell me how to predict the price of a book based on when it was published .,bar
2337,is it accurate if i say live songs are more energetic ?,bar
2338,is it true that live songs tend to be more energetic ?,bar
2339,is it correct that live songs are more energetic ?,bar
2340,is it true that live songs are more energetic ?,bar
2341,will it be accurate if i say live songs are more energetic ?,bar
2342,how accurate would i be with the assumption that songs are more energetic when performed live ?,bar
2343,am i correct to say that live songs have greater energy ?,bar
2344,would you say that songs performed live have more energy ?,bar
2345,"live songs are more energetic , is this accurate ?",bar
2346,are lives songs more energetic than recordings ?,bar
2347,would it be wrong of me to say that live songs give off more energy ?,bar
2348,is it right to say that you get a rush of energy when listening to a song live by the artist ?,bar
2349,are live songs generally more energetic,bar
2350,do live songs bring more energy to the table ?,bar
2351,"is "" live songs are more energetic . "" an accurate statement ?",bar
